Vorticity: Magnitude (/s),Vorticity[i] (/s),Vorticity[j] (/s),Vorticity[k] (/s),Velocity: Magnitude (m/s),Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),X (m),Y (m),Z (m)
5.317156321778357,7.691038315086415e-16,-5.185211072751469,2.9068555066187537e-15,42.764833733998266,0.09452125802385286,-3.2610078468444856e-16,-42.573006898057294,0.6899999999999991,0.05000000074505804,-3.1320000000000037
8.006843665154241,8.421962240085767e-16,-7.391760557116089,4.250559057971376e-15,43.134556601471296,0.07822407018770872,-6.060257087881011e-16,-42.8445477329248,0.6599999999999983,0.05000000074505804,-3.1320000000000037
11.771519710675816,5.580503253817521e-16,-9.702871724331818,-1.5490972447579423e-15,43.64052282955075,0.11587439034191471,-7.197387510310073e-16,-43.217481347817824,0.6300000000000011,0.05000000074505804,-3.1320000000000037
17.48944063123962,-2.7133991060138484e-15,-10.965766038335014,-7.625429570658469e-15,44.25677163907516,0.11375097154695524,-4.893171707014802e-16,-43.65488487826296,0.600000000000001,0.05000000074505804,-3.1320000000000037
17.48944063123962,-2.7133991060138484e-15,-10.965766038335014,-7.625429570658469e-15,44.25677163907516,0.11375097154695524,-4.893171707014802e-16,-43.65488487826296,0.5700000000000002,0.05000000074505804,-3.1320000000000037
22.034842710758916,-5.595968927034166e-15,-10.199678994336738,1.8228645646494387e-15,44.91430576342136,0.17126881781124362,-1.2805911672663924e-16,-44.086132048725474,0.5399999999999993,0.05000000074505804,-3.1320000000000037
28.123907025502763,1.5081655413093277e-15,-6.972572836285681,9.387433977822362e-15,45.545888545485035,0.17283216801915782,-5.799605715951462e-16,-44.43372173264669,0.5099999999999997,0.05000000074505804,-3.1320000000000037
34.0469139253249,4.9555410450202444e-15,-1.2460386497554006,-1.7759501426650615e-14,46.080570247630185,0.19975456619239715,-7.602638067228053e-16,-44.620943620261954,0.4799999999999992,0.05000000074505804,-3.1320000000000037
40.53077604535688,4.26564034923713e-15,5.8651933387930875,-2.0737488429162666e-14,46.476699707232726,0.17464078859310678,4.998328546411128e-16,-44.602674457544396,0.4500000000000004,0.05000000074505804,-3.1320000000000037
48.37129426532103,5.943231536791447e-15,14.727615176502129,6.8392231369559334e-15,46.72244012600592,0.16098397898857655,5.233573519067167e-16,-44.36363836248168,0.420000000000001,0.05000000074505804,-3.1320000000000037
56.777185184207845,1.0968746432643894e-14,25.27647256039914,-3.84409406975595e-15,46.76889314807409,0.10470024368155811,1.1104112914394017e-16,-43.85948427434765,0.3900000000000004,0.05000000074505804,-3.1320000000000037
67.67163322463325,1.625598046469396e-14,36.3272069738924,-1.9721648074367726e-14,46.61413838484253,0.07057891826127953,7.000714096659025e-16,-43.09445389101457,0.35999999999999965,0.05000000074505804,-3.1320000000000037
78.77539320971438,2.1134428400445348e-14,47.0532213919968,-3.866454586653886e-14,46.26912915569743,0.0021325898280646883,1.1229098649797655e-15,-42.09506558159887,0.3299999999999991,0.05000000074505804,-3.1320000000000037
97.79382217981306,-7.419949949807421e-15,65.6238709415707,-3.8004096265133446e-14,45.1663007173693,-0.13428156160521318,3.4704572003691606e-15,-39.62841030838567,0.3000000000000005,0.05000000074505804,-3.1320000000000037
106.2104877124249,-2.2830971163145445e-15,72.90139051133347,-4.102129367427367e-14,44.49332226207668,-0.20852489470361935,4.048698399584216e-15,-38.28579221516272,0.26999999999999963,0.05000000074505804,-3.1320000000000037
119.73504230982665,-2.3977950284635425e-15,82.36536492417625,-3.62607340968812e-14,43.097681783578864,-0.34770783259815147,5.453370655451901e-15,-35.66317949935211,0.2399999999999996,0.05000000074505804,-3.1320000000000037
129.62299889526332,-1.2970543604889174e-14,85.44209959837767,-3.0802751944841734e-15,41.38633631640545,-0.4970426294407889,6.7432407725201615e-15,-32.54954185438308,0.2100000000000005,0.05000000074505804,-3.1320000000000037
134.431585583884,-4.790752887261671e-15,84.95754604196678,1.9470254607920318e-14,40.26632220498357,-0.5925400500518074,6.6021729630955825e-15,-30.528786374377866,0.17999999999999983,0.05000000074505804,-3.1320000000000037
137.70870486929644,-1.2174498937598234e-14,77.22257504720169,-5.871129318711353e-15,38.8663617229559,-0.7015371472131613,7.326628161774841e-15,-28.056297748677583,0.15000000000000024,0.05000000074505804,-3.1320000000000037
138.05589000730504,-1.6819020648793708e-14,65.07827963664748,1.6812943770433238e-14,37.622438611796696,-0.7846711638878007,7.245074987828391e-15,-25.843692313548942,0.1199999999999998,0.05000000074505804,-3.1320000000000037
136.4716108504533,-2.8671230140257915e-14,47.996399801599026,2.894734887501851e-14,36.61218875059262,-0.836088848229358,6.413245538637046e-15,-24.065983746101487,0.09000000000000002,0.05000000074505804,-3.1320000000000037
134.3673214210455,-3.156648595220736e-14,29.94037657698342,4.5109244867644444e-14,35.9211417418349,-0.8459692645307788,5.127848824046342e-15,-22.828755201851877,0.060000000000000206,0.05000000074505804,-3.1320000000000037
131.55335461452444,-3.0820555262766995e-14,11.27487587950673,8.203809333054449e-14,35.55943582868056,-0.8204875879346978,3.200965619708764e-15,-22.153230415485144,0.02999999999999995,0.05000000074505804,-3.1320000000000037
129.6658578290652,-2.268660587913259e-14,-12.105908552984928,7.06082399063329e-14,35.54602974622351,-0.7214843823023875,2.063344795021296e-16,-22.093080826705403,0.0,0.05000000074505804,-3.1320000000000037
126.52875200354629,-6.107462576112754e-15,-28.800918509415418,4.280530498442437e-14,35.91038251780096,-0.6183946788774759,-1.4863905162639512e-15,-22.679687273987792,-0.02999999999999995,0.05000000074505804,-3.1320000000000037
125.13112126403666,8.922865428252206e-15,-43.9244863946221,2.3707727912109535e-14,36.567178208484634,-0.49969047849272485,-2.4553637652428116e-15,-23.78595408857273,-0.060000000000000206,0.05000000074505804,-3.1320000000000037
123.10977046096146,1.590445782597819e-14,-55.35187247916775,1.4004757086025846e-14,37.472871818138486,-0.3833127289745293,-3.0365203468441038e-15,-25.327498646630197,-0.09000000000000002,0.05000000074505804,-3.1320000000000037
120.67040958234233,1.8437815034855005e-14,-63.53914141547151,-1.1961968195486682e-14,38.52182739771028,-0.2750418314978441,-3.1001326676916376e-15,-27.18143485494601,-0.1199999999999998,0.05000000074505804,-3.1320000000000037
119.27810207508128,2.327736283375178e-14,-71.20434586722891,-2.561069870868591e-14,39.695073991138294,-0.17634157447589507,-2.4593182424598476e-15,-29.31400191464154,-0.15000000000000024,0.05000000074505804,-3.1320000000000037
114.22930722670037,2.6436520123860345e-14,-73.5916208083685,-4.6407231009672004e-14,40.92583016783571,-0.10384628594565835,-1.207700672613844e-15,-31.618588044980598,-0.17999999999999983,0.05000000074505804,-3.1320000000000037
109.62075937812544,1.2526067670620743e-14,-72.65268096785995,-7.326322393672842e-14,41.87244246777745,-0.06817993044074935,-2.740962573018512e-16,-33.43267121545442,-0.2100000000000005,0.05000000074505804,-3.1320000000000037
100.30418194566495,4.562038878779776e-16,-69.15028369826169,1.2824652024192327e-14,43.306585146256474,-0.054256102014566564,2.953185536536628e-15,-36.22906493307592,-0.2399999999999996,0.05000000074505804,-3.1320000000000037
88.4329388682141,-1.681909636806801e-14,-59.19339988839597,3.5443694376453394e-14,44.42011875701661,-0.10346907137647993,-2.1952920958249925e-15,-38.54795085849093,-0.26999999999999963,0.05000000074505804,-3.1320000000000037
81.17053538865393,-3.103630248177083e-14,-52.676683507616964,-4.315840055242214e-14,44.952485392519435,-0.14442058957130222,-6.824408705583516e-16,-39.731222373044986,-0.3000000000000005,0.05000000074505804,-3.1320000000000037
66.58152407844499,2.22564035156389e-15,-38.121952728232884,-8.790540457063183e-15,45.845475178165216,-0.23554651523198228,-4.54370757061066e-16,-41.923280213345336,-0.3299999999999991,0.05000000074505804,-3.1320000000000037
58.58557363737266,5.596671532865215e-15,-29.10114378723858,-1.1030464995498942e-14,46.155688111412886,-0.2936235507058994,-8.15555028646177e-17,-42.85207370812892,-0.35999999999999965,0.05000000074505804,-3.1320000000000037
49.1299648789493,-1.6709765507143857e-15,-18.65350588228113,-1.826852092014567e-15,46.28606437331607,-0.32604860598155677,1.0251263012763319e-16,-43.566393374133796,-0.3900000000000004,0.05000000074505804,-3.1320000000000037
41.6804333009682,7.975780837797473e-17,-9.381710527778303,-6.579527860070388e-16,46.20954601148813,-0.37084982306609376,9.188636735225314e-18,-44.02225909272583,-0.420000000000001,0.05000000074505804,-3.1320000000000037
35.37018795602471,-1.4450449614544082e-14,-2.045576455079931,-1.0423590085146634e-14,45.98165294123321,-0.3712812695944491,1.277167443882913e-16,-44.26138810844915,-0.4500000000000004,0.05000000074505804,-3.1320000000000037
29.20525543069972,-1.5985390168698206e-15,4.242050408874796,-2.129052911706095e-14,45.61279077294185,-0.3857290706172302,6.479710512787664e-16,-44.292048487026776,-0.4799999999999992,0.05000000074505804,-3.1320000000000037
22.145102359321257,1.0119687472900348e-14,8.330662866892812,1.7072677942956435e-15,45.10949106834694,-0.35723229566691395,9.024843119064197e-16,-44.118481086747714,-0.5099999999999997,0.05000000074505804,-3.1320000000000037
15.243317629909818,6.939515464375551e-16,9.44653552116109,1.2612549612595353e-14,44.567012420287064,-0.34396625945767106,5.209295279305984e-16,-43.83919744385727,-0.5399999999999993,0.05000000074505804,-3.1320000000000037
12.37592072722728,-4.346910628539681e-16,9.798925735022046,1.2696269671174363e-14,44.04174063710776,-0.26192122495592474,2.341636017300496e-18,-43.520603855276015,-0.5700000000000002,0.05000000074505804,-3.1320000000000037
12.37592072722728,-4.346910628539681e-16,9.798925735022046,1.2696269671174363e-14,44.04174063710776,-0.26192122495592474,2.341636017300496e-18,-43.520603855276015,-0.600000000000001,0.05000000074505804,-3.1320000000000037
10.68827560024817,-3.757535924348112e-17,9.75021345865215,2.5757649786650294e-15,43.504690092804665,-0.2313698468704324,-4.428029552839117e-16,-43.14510004342579,-0.6300000000000011,0.05000000074505804,-3.1320000000000037
7.804140817127966,3.563265834794483e-16,7.710137984452074,-3.706356749736166e-15,43.01966894621806,-0.15400145688038935,-1.7488740864981e-16,-42.77699212188171,-0.6599999999999983,0.05000000074505804,-3.1320000000000037
4.895893127935196,-8.828494089906166e-17,4.895893127935196,-1.6505465857522185e-15,42.684431536704814,-0.14515817819345633,-1.2055965901936621e-16,-42.52569741366428,-0.6899999999999991,0.05000000074505804,-3.1320000000000037
4.895893127935196,-8.828494089906166e-17,4.895893127935196,-1.6505465857522185e-15,42.684431536704814,-0.14515817819345633,-1.2055965901936621e-16,-42.52569741366428,-0.7199999999999993,0.05000000074505804,-3.1320000000000037
3.0412696041398646,2.5797544692234303e-16,3.0265006875635914,-2.4357692853372087e-15,42.465445320854116,-0.087677703750704,-2.2426315657688053e-17,-42.3621961639347,-0.75,0.05000000074505804,-3.1320000000000037
3.0412696041398646,2.5797544692234303e-16,3.0265006875635914,-2.4357692853372087e-15,42.465445320854116,-0.087677703750704,-2.2426315657688053e-17,-42.3621961639347,-0.7800000000000008,0.05000000074505804,-3.1320000000000037
2.193865484630314,2.2145058411968019e-16,2.193865484630314,1.4229923440425686e-15,42.317850901753694,-0.09580836821561459,1.3110652700303314e-16,-42.25282356810407,-0.8100000000000012,0.05000000074505804,-3.1320000000000037
2.193865484630314,2.2145058411968019e-16,2.193865484630314,1.4229923440425686e-15,42.317850901753694,-0.09580836821561459,1.3110652700303314e-16,-42.25282356810407,-0.840000000000002,0.05000000074505804,-3.1320000000000037
1.9394843567836344,2.4413593285156762e-17,1.9394843567836344,8.926767170173835e-16,42.188344200562995,-0.046367301721564086,-2.2211910863659726e-16,-42.147227985434185,-0.8700000000000004,0.05000000074505804,-3.1320000000000037
1.9394843567836344,2.4413593285156762e-17,1.9394843567836344,8.926767170173835e-16,42.188344200562995,-0.046367301721564086,-2.2211910863659726e-16,-42.147227985434185,-0.9000000000000008,0.05000000074505804,-3.1320000000000037
1.7733554360986548,-1.8425603738288242e-16,1.7733554360986548,-2.1341330109123303e-15,42.07237210818211,-0.06030572825821381,3.6246674420398136e-17,-42.047279187723255,-0.9300000000000019,0.05000000074505804,-3.1320000000000037
1.7733554360986548,-1.8425603738288242e-16,1.7733554360986548,-2.1341330109123303e-15,42.07237210818211,-0.06030572825821381,3.6246674420398136e-17,-42.047279187723255,-0.9599999999999984,0.05000000074505804,-3.1320000000000037
1.715360100839272,4.5730763510772615e-17,1.715360100839272,3.9864934020207486e-16,41.95471077004756,-0.017951093731448976,7.007580470181028e-17,-41.939084235748695,-0.9899999999999985,0.05000000074505804,-3.1320000000000037
1.715360100839272,4.5730763510772615e-17,1.715360100839272,3.9864934020207486e-16,41.95471077004756,-0.017951093731448976,7.007580470181028e-17,-41.939084235748695,-1.0199999999999994,0.05000000074505804,-3.1320000000000037
1.715360100839272,4.5730763510772615e-17,1.715360100839272,3.9864934020207486e-16,41.95471077004756,-0.017951093731448976,7.007580470181028e-17,-41.939084235748695,-1.049999999999998,0.05000000074505804,-3.1320000000000037
1.5899789215233346,-2.78493561840281e-17,1.5899789215233346,-6.071003145343008e-16,41.83790274377497,-0.031968720217444145,-3.3275435525529586e-17,-41.82863013849209,-1.0799999999999985,0.05000000074505804,-3.1320000000000037
1.5899789215233346,-2.78493561840281e-17,1.5899789215233346,-6.071003145343008e-16,41.83790274377497,-0.031968720217444145,-3.3275435525529586e-17,-41.82863013849209,-1.1099999999999997,0.05000000074505804,-3.1320000000000037
1.5899789215233346,-2.78493561840281e-17,1.5899789215233346,-6.071003145343008e-16,41.83790274377497,-0.031968720217444145,-3.3275435525529586e-17,-41.82863013849209,-1.1400000000000003,0.05000000074505804,-3.1320000000000037
1.4787575464443703,2.6811159132616548e-17,1.4787575464443703,3.4830235399471044e-17,41.72132018960825,0.002750441936192536,1.7539872430502962e-16,-41.71554711072129,-1.1700000000000015,0.05000000074505804,-3.1320000000000037
1.4787575464443703,2.6811159132616548e-17,1.4787575464443703,3.4830235399471044e-17,41.72132018960825,0.002750441936192536,1.7539872430502962e-16,-41.71554711072129,-1.200000000000002,0.05000000074505804,-3.1320000000000037
1.4787575464443703,2.6811159132616548e-17,1.4787575464443703,3.4830235399471044e-17,41.72132018960825,0.002750441936192536,1.7539872430502962e-16,-41.71554711072129,-1.230000000000001,0.05000000074505804,-3.1320000000000037
1.2987376187631139,3.47911366268016e-17,1.2987376187631139,6.933255177440754e-16,41.6074470282591,-0.010669462044307155,-6.93354566007261e-17,-41.60413445071826,-1.2600000000000022,0.05000000074505804,-3.1320000000000037
1.2987376187631139,3.47911366268016e-17,1.2987376187631139,6.933255177440754e-16,41.6074470282591,-0.010669462044307155,-6.93354566007261e-17,-41.60413445071826,-1.290000000000003,0.05000000074505804,-3.1320000000000037
1.2987376187631139,3.47911366268016e-17,1.2987376187631139,6.933255177440754e-16,41.6074470282591,-0.010669462044307155,-6.93354566007261e-17,-41.60413445071826,-1.3199999999999965,0.05000000074505804,-3.1320000000000037
1.124634060478444,3.9930091962501025e-18,1.124634060478444,-8.776734265691383e-16,41.50081140514112,0.015344499018442186,4.8228437673989054e-17,-41.4987617091048,-1.3499999999999974,0.05000000074505804,-3.1320000000000037
1.124634060478444,3.9930091962501025e-18,1.124634060478444,-8.776734265691383e-16,41.50081140514112,0.015344499018442186,4.8228437673989054e-17,-41.4987617091048,-1.3799999999999981,0.05000000074505804,-3.1320000000000037
1.124634060478444,3.9930091962501025e-18,1.124634060478444,-8.776734265691383e-16,41.50081140514112,0.015344499018442186,4.8228437673989054e-17,-41.4987617091048,-1.4099999999999975,0.05000000074505804,-3.1320000000000037
1.124634060478444,3.9930091962501025e-18,1.124634060478444,-8.776734265691383e-16,41.50081140514112,0.015344499018442186,4.8228437673989054e-17,-41.4987617091048,-1.4399999999999986,0.05000000074505804,-3.1320000000000037
0.8902256003408305,-2.6455792043872966e-17,0.8902256003408305,8.615759163632327e-16,41.40238227346427,0.00014842538437717843,1.1857124143177048e-16,-41.40134456318722,-1.469999999999999,0.05000000074505804,-3.1320000000000037
0.8902256003408305,-2.6455792043872966e-17,0.8902256003408305,8.615759163632327e-16,41.40238227346427,0.00014842538437717843,1.1857124143177048e-16,-41.40134456318722,-1.5,0.05000000074505804,-3.1320000000000037
0.9186257174702671,-1.0339327478222841e-17,-0.9186257174702671,-4.418920364115293e-16,41.42911919635957,0.14327361988920803,2.5862068666026638e-17,-41.42554794387706,1.5,0.05000000074505804,-4.175999999999992
0.9186257174702671,-1.0339327478222841e-17,-0.9186257174702671,-4.418920364115293e-16,41.42911919635957,0.14327361988920803,2.5862068666026638e-17,-41.42554794387706,1.469999999999999,0.05000000074505804,-4.175999999999992
1.1605226809858273,1.6076714302801731e-18,-1.1605226809858273,-9.00513876758997e-17,41.53207616762237,0.16701695449056245,3.19920768541507e-17,-41.52530672654721,1.4399999999999986,0.05000000074505804,-4.175999999999992
1.1605226809858273,1.6076714302801731e-18,-1.1605226809858273,-9.00513876758997e-17,41.53207616762237,0.16701695449056245,3.19920768541507e-17,-41.52530672654721,1.4099999999999975,0.05000000074505804,-4.175999999999992
1.1605226809858273,1.6076714302801731e-18,-1.1605226809858273,-9.00513876758997e-17,41.53207616762237,0.16701695449056245,3.19920768541507e-17,-41.52530672654721,1.3799999999999981,0.05000000074505804,-4.175999999999992
1.1605226809858273,1.6076714302801731e-18,-1.1605226809858273,-9.00513876758997e-17,41.53207616762237,0.16701695449056245,3.19920768541507e-17,-41.52530672654721,1.3499999999999974,0.05000000074505804,-4.175999999999992
1.3410545312639643,6.37097006408994e-17,-1.3410545312639643,-2.3971514887739176e-17,41.6465346688644,0.2035649736766344,4.4796059727614954e-17,-41.63545979225802,1.3199999999999965,0.05000000074505804,-4.175999999999992
1.3410545312639643,6.37097006408994e-17,-1.3410545312639643,-2.3971514887739176e-17,41.6465346688644,0.2035649736766344,4.4796059727614954e-17,-41.63545979225802,1.290000000000003,0.05000000074505804,-4.175999999999992
1.3410545312639643,6.37097006408994e-17,-1.3410545312639643,-2.3971514887739176e-17,41.6465346688644,0.2035649736766344,4.4796059727614954e-17,-41.63545979225802,1.2600000000000022,0.05000000074505804,-4.175999999999992
1.5334926533658972,-1.0181877999355939e-16,-1.5334926533658972,4.1954938581458186e-16,41.766284299722194,0.2170283218141414,3.841586781758829e-17,-41.74774242962161,1.230000000000001,0.05000000074505804,-4.175999999999992
1.5334926533658972,-1.0181877999355939e-16,-1.5334926533658972,4.1954938581458186e-16,41.766284299722194,0.2170283218141414,3.841586781758829e-17,-41.74774242962161,1.200000000000002,0.05000000074505804,-4.175999999999992
1.5334926533658972,-1.0181877999355939e-16,-1.5334926533658972,4.1954938581458186e-16,41.766284299722194,0.2170283218141414,3.841586781758829e-17,-41.74774242962161,1.1700000000000015,0.05000000074505804,-4.175999999999992
1.6985122900448704,1.3765898639271323e-16,-1.6985122900448704,-1.2764159993787236e-15,41.89669092528116,0.25059024181348966,-2.859793584874069e-17,-41.867634641080464,1.1400000000000003,0.05000000074505804,-4.175999999999992
1.6985122900448704,1.3765898639271323e-16,-1.6985122900448704,-1.2764159993787236e-15,41.89669092528116,0.25059024181348966,-2.859793584874069e-17,-41.867634641080464,1.1099999999999997,0.05000000074505804,-4.175999999999992
1.6985122900448704,1.3765898639271323e-16,-1.6985122900448704,-1.2764159993787236e-15,41.89669092528116,0.25059024181348966,-2.859793584874069e-17,-41.867634641080464,1.0799999999999985,0.05000000074505804,-4.175999999999992
2.0388683751880117,4.4765364940728145e-15,-2.0388683751880117,1.0099759347691399e-15,42.030486927880844,0.25619367170763907,2.3654300641529387e-16,-41.98371727373927,1.049999999999998,0.05000000074505804,-4.175999999999992
2.0388683751880117,4.4765364940728145e-15,-2.0388683751880117,1.0099759347691399e-15,42.030486927880844,0.25619367170763907,2.3654300641529387e-16,-41.98371727373927,1.0199999999999994,0.05000000074505804,-4.175999999999992
2.0388683751880117,4.4765364940728145e-15,-2.0388683751880117,1.0099759347691399e-15,42.030486927880844,0.25619367170763907,2.3654300641529387e-16,-41.98371727373927,0.9899999999999985,0.05000000074505804,-4.175999999999992
2.7169479635821636,1.7099905294770032e-16,-2.7046441791881666,1.9947510239016368e-15,42.205321584884906,0.2913881094532976,-6.610845517914489e-17,-42.13184856624703,0.9599999999999984,0.05000000074505804,-4.175999999999992
2.7169479635821636,1.7099905294770032e-16,-2.7046441791881666,1.9947510239016368e-15,42.205321584884906,0.2913881094532976,-6.610845517914489e-17,-42.13184856624703,0.9300000000000019,0.05000000074505804,-4.175999999999992
3.7161125316807158,2.6628112040362207e-16,-3.7070066042425607,1.9742154357676132e-16,42.43168150806618,0.3000555225444917,-5.735437656961843e-17,-42.31348505606102,0.9000000000000008,0.05000000074505804,-4.175999999999992
3.7161125316807158,2.6628112040362207e-16,-3.7070066042425607,1.9742154357676132e-16,42.43168150806618,0.3000555225444917,-5.735437656961843e-17,-42.31348505606102,0.8700000000000004,0.05000000074505804,-4.175999999999992
4.506684695256186,1.5532761115668045e-16,-4.493560459922822,-1.2615733738352237e-15,42.739237671791805,0.3372722829067139,-8.946456831121027e-17,-42.552635293311056,0.840000000000002,0.05000000074505804,-4.175999999999992
4.506684695256186,1.5532761115668045e-16,-4.493560459922822,-1.2615733738352237e-15,42.739237671791805,0.3372722829067139,-8.946456831121027e-17,-42.552635293311056,0.8100000000000012,0.05000000074505804,-4.175999999999992
7.210195832743899,-1.9850285908812698e-16,-4.62869320333546,-4.6719020011240216e-15,43.07657507206018,0.33837978896539994,8.319763731263669e-17,-42.78587051342538,0.7800000000000008,0.05000000074505804,-4.175999999999992
7.210195832743899,-1.9850285908812698e-16,-4.62869320333546,-4.6719020011240216e-15,43.07657507206018,0.33837978896539994,8.319763731263669e-17,-42.78587051342538,0.75,0.05000000074505804,-4.175999999999992
10.947478941655161,1.3863391909967231e-15,-4.436994890155075,-5.000360397173049e-15,43.43971438019554,0.37006382986263026,4.1428505923070987e-16,-43.006692469876015,0.7199999999999993,0.05000000074505804,-4.175999999999992
10.947478941655161,1.3863391909967231e-15,-4.436994890155075,-5.000360397173049e-15,43.43971438019554,0.37006382986263026,4.1428505923070987e-16,-43.006692469876015,0.6899999999999991,0.05000000074505804,-4.175999999999992
17.772136013288627,1.2404235772870321e-14,-3.8297941733121132,7.002157433563218e-15,43.82692673002455,0.368752581551371,5.897186382607978e-16,-43.20508886129451,0.6599999999999983,0.05000000074505804,-4.175999999999992
26.198437519203573,1.1892448169917161e-15,-2.7129148482639236,5.5743863465107666e-15,44.211839174681835,0.3821152092292661,-1.654612051392056e-16,-43.357754059528546,0.6300000000000011,0.05000000074505804,-4.175999999999992
32.973757042620115,-6.416623593151468e-16,-0.8108738173914307,-8.61603473156711e-15,44.57543795868618,0.3482922181022168,8.313256473278639e-17,-43.44506280497753,0.600000000000001,0.05000000074505804,-4.175999999999992
32.973757042620115,-6.416623593151468e-16,-0.8108738173914307,-8.61603473156711e-15,44.57543795868618,0.3482922181022168,8.313256473278639e-17,-43.44506280497753,0.5700000000000002,0.05000000074505804,-4.175999999999992
38.29721215838888,6.189531304586691e-15,3.2874643311015466,-4.240437139380274e-15,44.873965875813255,0.316351646090975,4.862255089177474e-16,-43.426079549925305,0.5399999999999993,0.05000000074505804,-4.175999999999992
42.987542406021895,2.580620554233547e-15,8.094927652377857,-1.0661051393212662e-14,45.03470124441326,0.26168709347504043,3.0678039389764804e-16,-43.22310691106649,0.5099999999999997,0.05000000074505804,-4.175999999999992
48.65180776723884,3.425845879289062e-16,13.13558281134599,-1.5568756488226103e-14,45.11144510457241,0.2148630828230549,1.1711122309824162e-15,-42.88314065479991,0.4799999999999992,0.05000000074505804,-4.175999999999992
53.88764194330487,-8.509591880848826e-15,18.759792539010622,-1.7848903714362317e-14,45.07676523389974,0.1488759399211754,1.3196737128053889e-15,-42.381309605773346,0.4500000000000004,0.05000000074505804,-4.175999999999992
59.4725972802803,-1.8868027321374298e-14,25.070318241153636,5.962012447312016e-15,44.935613128346006,0.0736711430395538,2.2245598783640895e-15,-41.72935386320506,0.420000000000001,0.05000000074505804,-4.175999999999992
65.64495265356089,3.841204938730626e-15,31.55919456974997,4.4593775343556053e-14,44.67455478584042,-0.01981285250982026,9.507917869818189e-16,-40.92163119884475,0.3900000000000004,0.05000000074505804,-4.175999999999992
72.86996607696624,1.808567009510158e-14,38.10718311582072,6.114808791985944e-15,44.312855469828776,-0.10933542123880642,-1.8848389373958163e-16,-39.991273324416895,0.35999999999999965,0.05000000074505804,-4.175999999999992
80.4572062813513,1.552309901437299e-14,44.25028239636802,-2.3939611126317473e-14,43.84322919200726,-0.19484646553177562,5.770464441205214e-16,-38.95441888969284,0.3299999999999991,0.05000000074505804,-4.175999999999992
94.39415909858222,1.459979188609199e-14,53.0840851357562,-2.1762370900694528e-14,42.74274594127775,-0.34785958198941475,1.4348009994569201e-15,-36.75561891313211,0.3000000000000005,0.05000000074505804,-4.175999999999992
100.05438403561818,7.280067857342315e-15,55.92413408483576,-1.8812268825377285e-14,42.18303951810867,-0.41087488730394256,1.8433658151259895e-15,-35.679900617169416,0.26999999999999963,0.05000000074505804,-4.175999999999992
108.93636885682199,1.0965079671475999e-14,58.8174472582887,-2.5544101844080743e-14,41.145674144925394,-0.49304239508486236,2.7188593862821122e-15,-33.73328459457394,0.2399999999999996,0.05000000074505804,-4.175999999999992
116.72018184648921,1.0543046247808749e-14,57.8679357987192,-5.341871316173514e-15,39.93887144452201,-0.5550161583730545,3.164440170976655e-15,-31.573706616128202,0.2100000000000005,0.05000000074505804,-4.175999999999992
120.12410542754269,9.679476440957891e-15,55.91803601387201,-5.057225647507911e-16,39.18544857854762,-0.5821978823473867,3.1989794805682325e-15,-30.24230468734693,0.17999999999999983,0.05000000074505804,-4.175999999999992
122.38120512906029,1.705840623612422e-14,48.986115101957814,-9.088121311735875e-15,38.27751998790061,-0.5881403406567793,3.278457497845854e-15,-28.667525914039935,0.15000000000000024,0.05000000074505804,-4.175999999999992
123.46634854325575,2.8559910699670377e-14,40.31243935826781,-3.832324016629329e-14,37.50710163173953,-0.5563050229141003,4.0053653840953145e-15,-27.34851232883048,0.1199999999999998,0.05000000074505804,-4.175999999999992
124.18566366427149,3.803411863516949e-14,30.43635998457087,-5.395317979495555e-14,36.886648843859696,-0.49513362925966503,5.4459850066133106e-15,-26.32302685034647,0.09000000000000002,0.05000000074505804,-4.175999999999992
123.2628218155239,3.247229206486845e-14,18.090320893344774,-5.788999427271451e-14,36.42642318518864,-0.402360352478476,7.174216684217027e-15,-25.629222621981427,0.060000000000000206,0.05000000074505804,-4.175999999999992
122.48939269355222,2.3667224227631923e-14,6.651635583723646,-4.513390330806359e-14,36.16562519634838,-0.28513350124760306,8.707117051959715e-15,-25.314950797489054,0.02999999999999995,0.05000000074505804,-4.175999999999992
120.22514823564157,2.073252344881772e-14,-8.212806266934091,-4.612760341894299e-14,36.135648867557734,-0.11775880063415296,1.0350997283750852e-14,-25.428961950472704,0.0,0.05000000074505804,-4.175999999999992
119.40764528043232,1.2322470313606046e-14,-19.04546346810926,-1.8324680151008684e-14,36.36571301343729,0.020566601741246658,1.1180591098010017e-14,-25.919334692630446,-0.02999999999999995,0.05000000074505804,-4.175999999999992
116.44695368109315,-4.617604066476121e-16,-29.31072695702957,4.3419222275719285e-15,36.83118562645265,0.14744279595202234,1.1147992600010738e-14,-26.746543296685488,-0.060000000000000206,0.05000000074505804,-4.175999999999992
115.32083829647536,-3.978754602128624e-14,-38.053644451819416,9.625228613370454e-14,37.48190070072624,0.27497246134613196,9.880012899741776e-15,-27.8385331483792,-0.09000000000000002,0.05000000074505804,-4.175999999999992
111.97946321379035,-2.0782472041623107e-14,-43.730879565993625,1.6380540567927379e-13,38.30073062122855,0.39138679686915895,5.725904317542634e-15,-29.16470208449193,-0.1199999999999998,0.05000000074505804,-4.175999999999992
